Zeitstempel,x-accelerometer,y-accelerometer,z-accelerometer,x-gyroskop,y-gyroskop,z-gyroskop,State
761120.0,-0.0,0.04,0.51,0.02,-0.01,0.02,2
761148.0,-0.02,-0.03,0.57,-0.01,0.01,-0.0,2
761176.0,-0.03,0.03,0.49,0.0,0.02,0.01,2
761203.0,0.0,-0.03,0.53,-0.01,-0.0,0.03,2
761231.0,-0.02,-0.01,0.54,-0.07,-0.03,-0.0,2
761259.0,-0.01,0.03,0.53,-0.08,-0.0,-0.03,2
761286.0,0.01,0.04,0.49,-0.01,0.0,-0.02,2
761314.0,0.0,0.01,0.51,0.04,-0.01,-0.0,2
761342.0,0.0,0.02,0.5,0.08,-0.03,-0.02,2
761369.0,0.03,-0.0,0.52,0.09,-0.06,-0.03,2
761398.0,0.01,-0.02,0.57,-0.0,-0.04,0.0,2
761425.0,-0.01,-0.01,0.54,-0.08,-0.03,-0.01,2
761453.0,-0.0,0.03,0.55,-0.07,-0.04,-0.01,2
761481.0,-0.0,0.02,0.56,-0.02,0.01,0.02,2
761508.0,0.02,-0.0,0.56,-0.04,0.04,0.02,2
761536.0,0.01,0.01,0.53,-0.02,0.05,0.02,2
761564.0,-0.01,0.04,0.53,0.06,0.07,0.03,2
761591.0,-0.0,0.03,0.53,0.11,0.08,0.03,2
761619.0,0.03,-0.01,0.52,0.1,0.03,0.01,2
761647.0,-0.0,-0.01,0.53,0.08,-0.0,-0.0,2
761674.0,-0.02,-0.0,0.54,0.05,0.02,-0.01,2
761702.0,0.03,0.01,0.53,0.04,-0.02,-0.02,2
761730.0,0.02,0.03,0.53,0.04,-0.08,-0.01,2
761757.0,-0.0,0.03,0.51,0.05,-0.08,0.0,2
761785.0,0.0,0.0,0.54,0.02,-0.07,0.0,2
761812.0,-0.01,0.03,0.53,-0.01,-0.03,0.0,2
761840.0,-0.0,0.04,0.55,0.01,0.01,0.0,2
761868.0,-0.03,0.04,0.55,0.03,0.06,-0.0,2
761896.0,-0.03,0.05,0.54,0.06,0.16,-0.0,2
761924.0,0.01,0.04,0.54,0.08,0.18,0.0,2
761952.0,0.01,0.03,0.53,0.07,0.15,0.01,2
761979.0,-0.01,0.03,0.52,0.03,0.1,-0.0,2
762006.0,-0.02,0.04,0.51,0.01,0.08,-0.0,2
762035.0,-0.03,0.04,0.52,0.01,0.07,-0.0,2
762062.0,-0.05,0.03,0.53,-0.0,0.07,-0.01,2
762090.0,-0.03,0.04,0.53,-0.04,0.07,-0.02,2
762118.0,-0.04,0.04,0.53,-0.05,0.05,-0.01,2
762145.0,-0.05,0.05,0.53,-0.05,0.06,-0.01,2
762173.0,-0.06,0.05,0.52,-0.02,0.07,-0.01,2
762201.0,-0.03,0.04,0.51,-0.01,0.06,-0.01,2
762228.0,-0.05,0.03,0.51,-0.01,0.02,-0.0,2
762256.0,-0.08,0.03,0.54,-0.03,0.04,-0.01,2
762283.0,-0.05,0.04,0.52,-0.03,0.03,-0.01,2
762310.0,-0.04,0.04,0.53,-0.01,-0.0,0.0,2
762338.0,-0.06,0.03,0.53,-0.0,-0.02,0.01,2
762365.0,-0.06,0.02,0.54,-0.02,-0.02,0.0,2
762393.0,-0.05,0.02,0.52,-0.04,-0.03,0.0,2
762421.0,-0.03,0.02,0.51,-0.05,-0.07,0.0,2
762448.0,-0.04,-0.01,0.53,-0.09,-0.11,-0.0,2
762476.0,-0.07,0.01,0.53,-0.14,-0.09,-0.02,2
762504.0,-0.07,0.03,0.51,-0.1,-0.04,-0.01,2
762531.0,-0.05,0.01,0.53,-0.07,-0.01,-0.01,2
762559.0,-0.04,-0.01,0.55,-0.08,0.02,-0.0,2
762587.0,-0.03,-0.01,0.52,-0.1,0.02,0.0,2
762614.0,-0.03,-0.0,0.51,-0.09,-0.01,0.01,2
762642.0,-0.03,0.01,0.5,-0.04,-0.03,0.01,2
762670.0,-0.06,-0.01,0.51,0.01,-0.01,0.01,2
762697.0,-0.04,-0.01,0.54,0.01,0.0,0.0,2
762724.0,-0.05,0.01,0.55,0.04,0.01,0.0,2
762752.0,-0.05,0.0,0.54,0.08,0.02,0.01,2
762779.0,-0.04,-0.0,0.5,0.08,0.02,0.01,2
762807.0,-0.03,0.02,0.47,0.12,0.02,0.0,2
762834.0,-0.02,0.02,0.49,0.15,0.0,0.02,2
762862.0,-0.04,-0.01,0.53,0.13,-0.01,0.02,2
762890.0,-0.06,0.01,0.57,0.09,-0.01,0.01,2
762917.0,-0.07,0.02,0.57,0.07,0.04,-0.0,2
762945.0,-0.05,0.04,0.55,0.07,0.04,0.0,2
762973.0,-0.05,0.05,0.53,0.1,0.06,0.01,2
763001.0,-0.04,0.04,0.52,0.12,0.06,0.02,2
763029.0,-0.04,0.04,0.51,0.12,0.05,0.02,2
763057.0,-0.04,0.06,0.52,0.1,0.02,0.02,2
763084.0,-0.08,0.08,0.55,0.13,0.03,0.02,2
763112.0,-0.08,0.07,0.54,0.13,0.07,0.02,2
763140.0,-0.05,0.06,0.52,0.1,0.06,0.02,2
763167.0,-0.04,0.04,0.51,0.03,0.01,0.01,2
763195.0,-0.04,0.07,0.5,-0.03,-0.04,-0.0,2
763223.0,-0.06,0.09,0.5,-0.03,-0.06,-0.0,2
763250.0,-0.04,0.09,0.52,-0.01,-0.08,0.01,2
763278.0,-0.03,0.08,0.52,-0.01,-0.12,0.02,2
763305.0,-0.04,0.08,0.52,-0.02,-0.15,0.02,2
763333.0,-0.04,0.08,0.51,-0.01,-0.14,0.01,2
763361.0,-0.01,0.09,0.51,0.03,-0.14,0.01,2
763387.0,-0.01,0.08,0.52,0.07,-0.17,0.03,2
763415.0,-0.03,0.06,0.56,-0.01,-0.14,0.01,2
763443.0,-0.03,0.09,0.55,-0.03,-0.1,0.0,2
763471.0,-0.01,0.09,0.54,-0.02,-0.05,-0.0,2
763498.0,0.02,0.07,0.53,-0.03,-0.06,-0.0,2
763526.0,0.02,0.04,0.54,-0.09,-0.08,0.0,2
763553.0,-0.01,0.05,0.54,-0.16,-0.08,-0.01,2
763581.0,-0.01,0.07,0.52,-0.15,-0.05,-0.02,2
763610.0,0.02,0.07,0.5,-0.11,-0.03,-0.02,2
763637.0,0.03,0.05,0.54,-0.11,-0.03,-0.0,2
763665.0,-0.0,0.04,0.55,-0.12,-0.01,-0.0,2
763693.0,-0.0,0.04,0.54,-0.13,0.05,-0.01,2
763720.0,0.04,0.04,0.52,-0.12,0.05,-0.01,2
763748.0,0.06,0.02,0.5,-0.1,-0.03,-0.0,2
763776.0,0.02,0.02,0.5,-0.08,-0.06,-0.0,2
763803.0,-0.0,0.01,0.54,-0.09,-0.0,0.0,2
763831.0,0.02,0.01,0.56,-0.09,0.02,0.0,2
763858.0,0.02,0.03,0.55,-0.04,0.01,0.0,2
763885.0,0.02,0.02,0.52,0.01,-0.0,-0.0,2
763915.0,0.02,0.01,0.49,0.03,0.01,-0.01,2
763942.0,0.02,0.04,0.51,0.09,0.02,-0.0,2
763970.0,0.03,0.05,0.5,0.17,0.02,0.01,2
763998.0,0.03,-0.0,0.53,0.18,0.01,0.02,2
764025.0,0.01,-0.02,0.57,0.08,0.0,0.0,2
764053.0,-0.01,0.04,0.55,0.06,0.03,-0.01,2
764081.0,0.01,0.05,0.53,0.08,0.05,-0.01,2
764108.0,0.03,0.04,0.51,0.09,0.03,0.0,2
764136.0,0.01,0.04,0.52,0.08,0.02,0.01,2
764163.0,0.02,0.05,0.52,0.08,0.02,0.01,2
764190.0,0.02,0.05,0.51,0.08,0.01,0.01,2
764218.0,0.03,0.04,0.52,0.06,-0.02,0.02,2
764246.0,0.01,0.03,0.55,-0.01,-0.04,0.01,2
764273.0,0.02,0.05,0.54,-0.05,-0.07,0.01,2
764302.0,0.02,0.02,0.55,-0.09,-0.07,0.01,2
764329.0,0.0,-0.01,0.58,-0.2,-0.06,-0.0,2
764357.0,0.0,0.01,0.52,-0.26,-0.02,-0.02,2
764385.0,0.02,0.03,0.51,-0.23,0.02,-0.03,2
764412.0,0.01,0.0,0.54,-0.22,0.05,-0.01,2
764440.0,0.02,0.02,0.52,-0.21,0.06,-0.02,2
764468.0,0.02,0.01,0.5,-0.17,0.06,-0.01,2
764494.0,0.03,0.04,0.52,-0.07,0.02,0.0,2
764522.0,0.0,-0.03,0.54,-0.03,0.01,0.01,2
764551.0,-0.0,-0.04,0.54,-0.08,0.04,0.0,2
764578.0,0.0,-0.03,0.53,-0.08,0.06,-0.01,2
764606.0,0.02,-0.04,0.53,-0.06,0.04,-0.0,2
764634.0,-0.02,-0.08,0.54,-0.1,0.06,-0.01,2
764661.0,-0.01,-0.05,0.52,-0.12,0.09,-0.01,2
764689.0,-0.01,-0.05,0.52,-0.12,0.12,-0.01,2
764717.0,-0.01,-0.06,0.52,-0.13,0.13,-0.01,2
764744.0,-0.02,-0.07,0.53,-0.11,0.1,-0.01,2
764771.0,-0.03,-0.07,0.52,-0.1,0.08,-0.0,2
764801.0,-0.03,-0.08,0.52,-0.1,0.1,0.0,2
764828.0,-0.06,-0.1,0.51,-0.12,0.14,0.0,2
764856.0,-0.04,-0.11,0.5,-0.13,0.13,0.0,2
764883.0,-0.05,-0.11,0.51,-0.13,0.12,-0.0,2
764911.0,-0.11,-0.13,0.52,-0.14,0.17,-0.01,2
764939.0,-0.09,-0.1,0.51,-0.12,0.23,-0.0,2
764966.0,-0.05,-0.09,0.5,-0.06,0.18,0.01,2
764993.0,-0.07,-0.11,0.49,-0.01,0.12,0.02,2
765021.0,-0.15,-0.13,0.49,0.0,0.16,0.01,2
765048.0,-0.12,-0.13,0.49,0.01,0.21,0.02,2
765076.0,-0.07,-0.13,0.49,0.02,0.13,0.02,2
765104.0,-0.12,-0.14,0.49,-0.0,0.07,0.01,2
765131.0,-0.16,-0.11,0.48,0.02,0.09,0.01,2
765159.0,-0.14,-0.1,0.48,0.06,0.1,0.03,2
765187.0,-0.11,-0.12,0.48,0.08,0.05,0.03,2
765215.0,-0.15,-0.13,0.49,0.07,0.01,0.02,2
765243.0,-0.18,-0.08,0.47,0.11,0.03,0.02,2
765271.0,-0.13,-0.08,0.48,0.15,0.05,0.04,2
765298.0,-0.13,-0.11,0.5,0.15,-0.0,0.05,2
765326.0,-0.16,-0.09,0.5,0.14,-0.03,0.04,2
765353.0,-0.15,-0.06,0.5,0.16,-0.04,0.04,2
765381.0,-0.14,-0.06,0.49,0.17,-0.03,0.05,2
765409.0,-0.15,-0.05,0.49,0.15,-0.01,0.04,2
765436.0,-0.15,-0.03,0.49,0.18,0.0,0.06,2
765464.0,-0.16,-0.07,0.52,0.14,0.02,0.05,2
765492.0,-0.14,-0.06,0.52,0.07,-0.01,0.02,2
765519.0,-0.14,-0.03,0.5,0.02,-0.05,-0.0,2
765547.0,-0.13,-0.0,0.49,0.05,-0.06,0.01,2
765575.0,-0.1,-0.0,0.49,0.08,-0.11,0.02,2
765602.0,-0.16,-0.04,0.51,0.07,-0.13,0.02,2
765630.0,-0.2,-0.02,0.53,0.02,0.0,-0.0,2
765658.0,-0.13,-0.01,0.52,0.01,0.04,-0.0,2
765685.0,-0.09,-0.01,0.5,0.0,-0.02,0.0,2
765713.0,-0.08,-0.03,0.49,-0.03,-0.09,-0.0,2
765741.0,-0.08,-0.02,0.5,-0.09,-0.18,-0.02,2
765768.0,-0.1,-0.02,0.52,-0.09,-0.22,-0.02,2
765797.0,-0.08,0.01,0.54,-0.05,-0.29,-0.03,2
765824.0,-0.15,0.04,0.53,0.07,-0.24,-0.01,2
765851.0,-0.08,0.05,0.53,0.18,-0.15,0.03,2
765879.0,-0.05,0.03,0.49,0.23,-0.14,0.05,2
765906.0,-0.01,0.07,0.51,0.31,-0.18,0.07,2
765934.0,-0.05,0.02,0.53,0.28,-0.19,0.08,2
765962.0,-0.05,0.0,0.52,0.17,-0.12,0.05,2
765989.0,-0.03,0.02,0.53,0.08,-0.09,0.03,2
766017.0,-0.05,0.04,0.56,0.04,-0.06,0.01,2
766045.0,-0.0,0.06,0.56,0.04,-0.06,0.0,2
766072.0,0.0,0.06,0.51,0.05,-0.1,0.02,2
766101.0,-0.02,0.07,0.5,0.06,-0.1,0.03,2
766129.0,0.01,0.08,0.5,0.09,-0.08,0.04,2
766156.0,0.04,0.05,0.52,0.06,-0.1,0.04,2
766184.0,-0.01,0.05,0.55,-0.02,-0.1,0.03,2
766213.0,-0.06,0.05,0.61,-0.09,-0.02,-0.01,2
766240.0,-0.04,0.05,0.59,-0.14,0.09,-0.05,2
766268.0,-0.01,0.04,0.55,-0.17,0.16,-0.05,2
766296.0,-0.03,0.02,0.51,-0.21,0.21,-0.05,2
766323.0,-0.01,0.0,0.49,-0.26,0.26,-0.06,2
766351.0,-0.02,-0.02,0.51,-0.34,0.28,-0.08,2
766379.0,-0.03,0.05,0.53,-0.27,0.24,-0.05,2
766406.0,-0.04,0.02,0.53,-0.2,0.19,-0.03,2
766434.0,-0.08,-0.03,0.52,-0.18,0.18,-0.03,2
766461.0,-0.1,-0.06,0.52,-0.22,0.22,-0.05,2
766488.0,-0.12,-0.06,0.52,-0.23,0.23,-0.06,2
766518.0,-0.11,-0.06,0.5,-0.23,0.22,-0.05,2
766545.0,-0.1,-0.07,0.5,-0.21,0.2,-0.04,2
766573.0,-0.13,-0.1,0.49,-0.21,0.18,-0.04,2
766601.0,-0.15,-0.09,0.49,-0.18,0.17,-0.04,2
766628.0,-0.14,-0.08,0.48,-0.15,0.17,-0.02,2
766656.0,-0.11,-0.09,0.47,-0.09,0.11,-0.02,2
766684.0,-0.14,-0.09,0.47,0.02,0.01,0.0,2
766711.0,-0.15,-0.11,0.48,0.09,-0.03,0.02,2
766739.0,-0.16,-0.13,0.49,0.1,-0.07,0.01,2
766767.0,-0.14,-0.11,0.49,0.09,-0.09,0.01,2
766794.0,-0.14,-0.07,0.49,0.16,-0.14,0.02,2
766822.0,-0.15,-0.09,0.5,0.21,-0.15,0.04,2
766850.0,-0.14,-0.11,0.49,0.2,-0.12,0.04,2
766877.0,-0.13,-0.08,0.5,0.14,-0.08,0.03,2
766905.0,-0.09,-0.03,0.5,0.17,-0.13,0.03,2
766932.0,-0.09,-0.03,0.49,0.26,-0.21,0.04,2
766960.0,-0.14,-0.08,0.53,0.22,-0.18,0.04,2
766988.0,-0.11,-0.03,0.54,0.17,-0.12,0.03,2
767016.0,-0.08,-0.01,0.53,0.16,-0.12,0.03,2
767044.0,-0.06,-0.01,0.49,0.16,-0.14,0.02,2
767072.0,-0.09,-0.04,0.5,0.1,-0.11,0.02,2
767099.0,-0.04,0.01,0.52,0.09,-0.1,0.01,2
767127.0,-0.03,0.05,0.52,0.12,-0.15,0.02,2
767155.0,-0.06,0.06,0.51,0.16,-0.2,0.03,2
767181.0,-0.07,0.03,0.51,0.19,-0.12,0.04,2
767209.0,-0.02,0.01,0.55,0.14,-0.12,0.02,2
767237.0,-0.04,0.07,0.55,0.08,-0.07,0.02,2
767264.0,-0.07,0.12,0.49,0.19,-0.08,-0.01,2
767292.0,-0.07,0.17,0.47,0.33,0.04,-0.06,2
767320.0,0.01,0.07,0.5,0.34,0.02,-0.09,2
767347.0,0.02,0.03,0.57,0.21,-0.0,-0.03,2
767375.0,0.04,0.03,0.58,0.02,-0.07,0.03,2
767405.0,-0.03,0.1,0.58,-0.06,-0.11,0.03,2
767432.0,-0.06,0.11,0.58,-0.05,-0.01,0.03,2
767460.0,0.01,0.09,0.57,-0.11,-0.01,-0.01,2
767488.0,0.01,0.11,0.54,-0.15,-0.02,-0.0,2
767515.0,-0.0,0.1,0.51,-0.17,-0.03,0.0,2
767543.0,-0.03,0.11,0.51,-0.19,-0.04,-0.03,2
767570.0,0.02,0.08,0.52,-0.16,-0.04,-0.03,2
767598.0,0.01,0.04,0.54,-0.17,-0.04,0.01,2
767626.0,-0.01,0.06,0.53,-0.17,-0.03,0.01,2
767653.0,-0.0,0.05,0.53,-0.13,-0.0,-0.0,2
767681.0,0.03,0.03,0.53,-0.11,0.02,0.01,2
767709.0,0.01,0.01,0.53,-0.13,-0.01,0.03,2
767737.0,0.0,0.03,0.52,-0.14,-0.03,0.02,2
767764.0,-0.03,0.04,0.52,-0.13,-0.0,0.01,2
767792.0,-0.03,0.06,0.52,-0.06,0.06,0.01,2
767819.0,-0.01,0.02,0.52,0.01,0.1,0.0,2
767847.0,0.02,-0.02,0.53,-0.0,0.06,0.0,2
767875.0,-0.01,0.0,0.52,-0.05,0.05,0.0,2
767904.0,-0.01,0.03,0.52,-0.02,0.04,-0.02,2
767933.0,-0.02,0.03,0.51,0.02,0.05,-0.01,2
767961.0,-0.02,0.02,0.51,0.06,0.07,-0.0,2
767987.0,-0.03,0.03,0.51,0.12,0.1,0.0,2
768015.0,0.02,-0.04,0.56,0.07,0.04,-0.0,2
768043.0,-0.01,-0.03,0.56,-0.1,-0.04,-0.01,2
768070.0,-0.04,0.03,0.55,-0.12,-0.04,-0.01,2
768098.0,-0.06,0.03,0.55,-0.07,0.02,-0.02,2
768125.0,-0.02,0.01,0.53,-0.06,0.03,-0.03,2
768154.0,-0.01,-0.01,0.51,-0.08,-0.01,-0.03,2
768182.0,-0.04,0.01,0.5,-0.07,0.01,-0.02,2
768209.0,-0.04,0.02,0.48,-0.01,0.02,-0.04,2
768237.0,-0.0,-0.0,0.5,0.04,0.01,-0.02,2
768265.0,-0.03,-0.02,0.52,0.06,0.02,-0.0,2
768291.0,-0.03,-0.03,0.53,0.05,0.03,0.0,2
768320.0,-0.04,0.0,0.53,0.05,0.03,-0.0,2
768348.0,-0.03,-0.01,0.53,0.04,0.03,-0.0,2
768375.0,-0.03,0.0,0.51,0.03,0.02,0.0,2
768403.0,-0.04,0.01,0.52,0.05,0.02,0.0,2
768431.0,-0.04,0.02,0.52,0.06,0.03,-0.0,2
768458.0,-0.02,-0.0,0.53,0.07,0.02,0.01,2
768486.0,-0.02,-0.04,0.55,-0.01,-0.04,0.01,2
768514.0,-0.05,0.0,0.52,-0.05,-0.08,-0.01,2
768541.0,-0.02,0.03,0.52,-0.06,-0.07,-0.0,2
768569.0,-0.04,0.01,0.54,-0.05,-0.06,-0.0,2
768596.0,-0.02,-0.05,0.59,-0.13,-0.07,-0.02,2
768624.0,-0.02,-0.02,0.55,-0.22,-0.12,-0.03,2
768652.0,-0.03,0.02,0.51,-0.18,-0.09,-0.03,2
768678.0,-0.01,0.02,0.48,-0.04,0.0,0.01,2
768706.0,0.0,-0.01,0.47,0.05,0.01,0.01,2
768734.0,0.02,-0.06,0.52,0.01,-0.03,0.02,2
768761.0,0.0,-0.03,0.53,-0.05,-0.08,0.01,2
768789.0,-0.05,0.02,0.54,0.02,-0.04,0.0,2
768817.0,-0.02,-0.01,0.54,0.11,0.03,0.0,2
768844.0,0.02,-0.04,0.54,0.1,0.01,-0.0,2
768872.0,-0.01,-0.01,0.53,0.06,-0.01,-0.0,2
768900.0,-0.01,0.01,0.52,0.08,0.03,0.01,2
768927.0,-0.02,0.01,0.53,0.11,0.06,0.02,2
768955.0,-0.01,0.0,0.53,0.12,0.05,0.02,2
768983.0,-0.03,0.01,0.53,0.12,0.06,0.02,2
769011.0,-0.01,0.0,0.53,0.11,0.07,0.01,2
769039.0,-0.01,0.0,0.53,0.07,0.04,0.01,2
769067.0,-0.03,0.03,0.54,0.06,0.02,-0.0,2
769094.0,-0.03,0.05,0.53,0.07,0.03,-0.01,2
769122.0,-0.01,0.03,0.52,0.1,0.04,-0.0,2
769149.0,-0.01,0.02,0.53,0.06,0.01,0.01,2
769176.0,-0.03,0.03,0.54,0.01,-0.01,-0.0,2
769206.0,-0.01,0.04,0.53,-0.02,-0.04,0.0,2
769233.0,-0.01,0.03,0.53,-0.01,-0.08,0.01,2
769261.0,-0.05,0.0,0.51,-0.02,-0.08,-0.0,2
769289.0,-0.04,0.03,0.56,-0.05,-0.01,-0.0,2
769316.0,0.0,0.04,0.53,-0.07,-0.02,-0.0,2
769344.0,-0.0,0.03,0.51,-0.08,-0.03,0.01,2
769372.0,-0.02,0.01,0.53,-0.1,-0.03,0.01,2
769399.0,-0.01,0.01,0.53,-0.14,-0.03,0.0,2
769427.0,0.01,0.02,0.52,-0.13,-0.03,-0.0,2
769455.0,0.0,0.02,0.51,-0.11,-0.05,0.01,2
769481.0,-0.02,0.03,0.52,-0.07,-0.05,0.03,2
769509.0,-0.0,-0.01,0.54,-0.07,-0.01,0.03,2
769538.0,0.01,-0.02,0.53,-0.08,-0.02,0.01,2
769565.0,-0.0,0.02,0.54,-0.06,-0.03,0.0,2
769592.0,-0.03,0.01,0.55,-0.01,0.03,0.01,2
769620.0,0.0,-0.03,0.55,-0.01,0.06,0.0,2
769648.0,0.01,-0.01,0.52,-0.02,0.04,-0.01,2
769676.0,-0.01,-0.01,0.53,0.01,0.03,-0.0,2
769703.0,-0.0,-0.03,0.55,-0.0,0.05,-0.01,2
769731.0,0.01,-0.02,0.52,-0.01,0.03,-0.01,2
769759.0,0.01,0.01,0.52,0.02,-0.01,0.0,2
769785.0,-0.03,0.0,0.52,0.07,0.02,0.01,2
769813.0,-0.0,-0.01,0.52,0.07,0.03,0.0,2
769841.0,0.0,0.01,0.52,0.07,-0.0,0.0,2
769868.0,-0.02,0.02,0.53,0.1,-0.0,0.01,2
769896.0,-0.02,-0.01,0.53,0.08,0.02,0.0,2
769924.0,-0.01,-0.01,0.51,0.05,0.01,-0.0,2
769951.0,-0.0,0.03,0.52,0.06,-0.01,-0.01,2
769979.0,-0.01,0.04,0.52,0.08,-0.0,0.0,2
770007.0,-0.02,0.02,0.51,0.1,0.0,0.01,2
770034.0,-0.01,0.01,0.53,0.08,-0.02,0.0,2
770062.0,-0.02,0.02,0.53,0.07,-0.02,0.0,2
770089.0,-0.0,0.03,0.55,0.06,-0.02,0.01,2
770117.0,0.0,0.02,0.54,0.04,-0.03,0.0,2
770145.0,-0.02,0.03,0.53,0.01,-0.02,-0.0,2
770172.0,-0.01,0.02,0.52,-0.02,-0.02,-0.01,2
770199.0,0.0,0.01,0.53,-0.06,-0.01,-0.03,2
770228.0,-0.0,0.03,0.54,-0.08,-0.02,-0.04,2
770254.0,-0.0,0.03,0.54,-0.1,0.0,-0.05,2
770282.0,-0.02,0.03,0.55,-0.09,0.01,-0.04,2
770310.0,0.03,0.02,0.58,-0.1,0.02,-0.04,2
770337.0,-0.0,0.03,0.53,-0.09,-0.01,-0.02,2
770365.0,-0.03,0.03,0.52,-0.07,0.02,-0.01,2
770393.0,-0.01,0.01,0.53,-0.04,0.03,-0.02,2
770420.0,0.01,0.01,0.53,-0.05,0.02,-0.02,2
770448.0,-0.0,0.02,0.52,-0.06,-0.01,-0.02,2
770475.0,-0.01,0.0,0.53,-0.04,-0.01,-0.01,2
770503.0,-0.01,-0.02,0.56,-0.06,-0.01,-0.01,2
770531.0,-0.01,0.0,0.54,-0.06,-0.0,-0.01,2
770558.0,-0.0,-0.0,0.52,-0.03,-0.0,-0.01,2
770586.0,-0.02,-0.03,0.54,-0.04,0.0,-0.0,2
770614.0,-0.01,-0.02,0.52,-0.05,0.03,-0.01,2
770641.0,0.02,-0.02,0.52,-0.06,0.01,-0.0,2
770669.0,-0.01,-0.03,0.53,-0.07,-0.0,0.0,2
770697.0,-0.03,-0.02,0.53,-0.05,0.0,0.0,2
770724.0,-0.03,-0.02,0.53,-0.03,0.02,0.0,2
770752.0,0.0,-0.02,0.52,-0.01,0.01,0.01,2
770780.0,-0.01,-0.03,0.52,0.0,-0.01,0.01,2
770807.0,-0.03,0.0,0.55,0.03,0.01,0.01,2
770835.0,-0.04,-0.01,0.55,0.08,0.04,0.02,2
770863.0,0.0,-0.04,0.53,0.09,0.03,0.02,2
770890.0,-0.01,-0.05,0.5,0.05,0.0,0.01,2
770918.0,-0.01,-0.02,0.52,0.04,-0.01,0.0,2
770946.0,-0.02,-0.0,0.53,0.06,-0.01,0.0,2
770973.0,-0.03,-0.0,0.52,0.07,0.0,0.01,2
771001.0,-0.02,-0.01,0.53,0.06,0.01,0.02,2
771028.0,-0.01,-0.0,0.54,0.06,0.0,0.01,2
771056.0,-0.03,0.01,0.54,0.1,-0.01,0.01,2
771084.0,-0.02,0.01,0.52,0.09,0.03,0.01,2
771111.0,-0.01,0.01,0.52,0.08,0.03,0.02,2
771139.0,-0.02,0.01,0.52,0.07,0.02,0.02,2
771167.0,-0.01,0.01,0.53,0.05,0.01,0.01,2
771194.0,-0.01,0.01,0.52,0.03,-0.01,0.0,2
771222.0,-0.03,0.04,0.53,0.03,-0.02,0.0,2
771250.0,-0.01,0.04,0.53,0.06,-0.02,0.01,2
771277.0,-0.01,0.03,0.52,0.07,-0.03,0.01,2
771305.0,-0.03,0.01,0.53,0.04,-0.03,0.0,2
771333.0,-0.01,0.02,0.54,0.0,-0.04,-0.01,2
771360.0,-0.03,0.04,0.54,-0.01,-0.04,-0.02,2
771388.0,-0.01,0.05,0.53,0.01,-0.03,-0.02,2
771416.0,-0.01,0.02,0.51,0.0,-0.03,-0.01,2
771443.0,-0.02,0.03,0.53,-0.02,-0.02,-0.01,2
771471.0,-0.01,0.03,0.52,-0.01,-0.01,-0.03,2
771499.0,0.01,0.02,0.53,-0.03,-0.03,-0.02,2
771526.0,0.0,0.01,0.52,-0.06,-0.06,-0.01,2
771554.0,0.01,0.01,0.51,-0.1,-0.06,-0.01,2
771581.0,-0.0,0.01,0.53,-0.13,-0.07,-0.02,2
771608.0,-0.01,0.04,0.53,-0.13,-0.03,-0.01,2
771636.0,0.0,0.03,0.55,-0.06,0.0,-0.01,2
771663.0,0.01,0.02,0.54,-0.02,0.01,-0.01,2
771691.0,0.02,0.01,0.53,-0.0,-0.01,-0.0,2
771719.0,0.02,-0.0,0.53,-0.02,-0.03,0.0,2
771746.0,0.0,0.0,0.53,-0.04,-0.02,0.0,2
771775.0,-0.0,0.0,0.55,-0.04,-0.0,-0.01,2
771802.0,-0.0,-0.0,0.55,-0.04,0.02,-0.0,2
771829.0,-0.0,-0.01,0.54,-0.05,0.04,0.01,2
771858.0,-0.01,-0.01,0.51,-0.06,0.08,0.0,2
771886.0,0.0,0.0,0.5,-0.05,0.1,0.01,2
771913.0,0.03,0.01,0.51,-0.0,0.05,0.01,2
771941.0,0.0,-0.0,0.52,0.02,0.02,0.01,2
771968.0,-0.01,0.01,0.54,0.04,0.01,0.01,2
771995.0,-0.0,0.0,0.54,0.06,0.01,0.0,2
772024.0,-0.01,-0.0,0.54,0.07,-0.01,0.0,2
772051.0,-0.03,-0.01,0.54,0.06,0.01,0.01,2
772078.0,-0.01,0.01,0.55,0.07,0.03,0.0,2
772106.0,-0.01,0.01,0.54,0.08,0.03,0.0,2
772133.0,-0.01,0.01,0.5,0.08,0.03,0.0,2
772162.0,-0.02,0.02,0.52,0.08,0.04,0.01,2
772189.0,-0.03,0.01,0.54,0.08,0.06,0.0,2
772216.0,-0.02,0.02,0.54,0.06,0.07,-0.0,2
772244.0,-0.02,0.04,0.53,0.06,0.06,-0.0,2
772273.0,-0.04,0.05,0.54,0.07,0.07,-0.0,2
772299.0,-0.04,0.04,0.52,0.07,0.09,-0.0,2
772328.0,-0.03,0.03,0.51,0.06,0.07,0.0,2
772356.0,-0.05,0.05,0.52,0.06,0.07,0.0,2
772383.0,-0.07,0.04,0.54,0.05,0.1,-0.0,2
772411.0,-0.05,0.05,0.54,0.03,0.12,-0.01,2
772439.0,-0.05,0.05,0.53,0.02,0.08,-0.0,2
772466.0,-0.08,0.05,0.52,0.01,0.1,-0.0,2
772493.0,-0.07,0.04,0.51,-0.01,0.1,-0.02,2
772521.0,-0.04,0.06,0.5,-0.01,0.05,-0.01,2
772549.0,-0.05,0.06,0.5,-0.0,-0.02,-0.0,2
772577.0,-0.07,0.04,0.52,-0.01,-0.04,0.0,2
